CODCOMUNIDAD;COMUNIDAD;CODPROVINCIA;PROVINCIA;Tipo;Año;Trimestre;Numero_Transacciones;Valor_Transacciones
01;Andalucía;18;Granada;Protegida Segunda Mano;2010;2;79;
01;Andalucía;18;Granada;Protegida Segunda Mano;2024;2;96;
01;Andalucía;18;Granada;Protegida Segunda Mano;2004;2;90;
01;Andalucía;18;Granada;Protegida Segunda Mano;2008;2;86;
01;Andalucía;18;Granada;Protegida Segunda Mano;2025;2;87;
01;Andalucía;18;Granada;Protegida Segunda Mano;2021;2;89;
01;Andalucía;18;Granada;Protegida Segunda Mano;2020;2;59;
01;Andalucía;18;Granada;Protegida Segunda Mano;2009;2;48;
01;Andalucía;18;Granada;Protegida Segunda Mano;2010;4;78;
01;Andalucía;18;Granada;Protegida Segunda Mano;2007;4;101;
01;Andalucía;18;Granada;Protegida Segunda Mano;2022;4;101;
01;Andalucía;18;Granada;Protegida Segunda Mano;2025;4;116;
01;Andalucía;18;Granada;Protegida Segunda Mano;2008;4;59;
01;Andalucía;18;Granada;Protegida Segunda Mano;2024;4;80;
01;Andalucía;18;Granada;Protegida Segunda Mano;2006;4;52;
01;Andalucía;18;Granada;Protegida Segunda Mano;2012;4;44;
01;Andalucía;18;Granada;Protegida Segunda Mano;2017;4;61;
01;Andalucía;18;Granada;Protegida Segunda Mano;2013;4;36;
01;Andalucía;18;Granada;Protegida Segunda Mano;2023;4;71;
01;Andalucía;18;Granada;Protegida Segunda Mano;2018;4;101;
01;Andalucía;18;Granada;Protegida Segunda Mano;2021;4;74;
01;Andalucía;18;Granada;Protegida Segunda Mano;2016;4;69;
01;Andalucía;18;Granada;Protegida Segunda Mano;2004;4;29;
01;Andalucía;18;Granada;Protegida Segunda Mano;2011;4;53;
01;Andalucía;18;Granada;Protegida Segunda Mano;2009;4;85;
01;Andalucía;18;Granada;Protegida Segunda Mano;2014;4;64;
01;Andalucía;18;Granada;Protegida Segunda Mano;2005;4;85;
01;Andalucía;18;Granada;Protegida Segunda Mano;2015;4;42;
01;Andalucía;18;Granada;Protegida Segunda Mano;2020;4;68;
01;Andalucía;18;Granada;Protegida Segunda Mano;2019;4;84;
01;Andalucía;18;Granada;Protegida Segunda Mano;2024;3;68;
01;Andalucía;18;Granada;Protegida Segunda Mano;2025;3;65;
01;Andalucía;18;Granada;Protegida Segunda Mano;2020;3;85;
01;Andalucía;18;Granada;Protegida Segunda Mano;2023;3;53;
01;Andalucía;18;Granada;Protegida Segunda Mano;2016;3;52;
01;Andalucía;18;Granada;Protegida Segunda Mano;2015;3;59;
01;Andalucía;18;Granada;Protegida Segunda Mano;2009;3;45;
01;Andalucía;18;Granada;Protegida Segunda Mano;2010;3;45;
01;Andalucía;18;Granada;Protegida Segunda Mano;2022;3;66;
01;Andalucía;18;Granada;Protegida Segunda Mano;2021;3;57;
01;Andalucía;18;Granada;Protegida Segunda Mano;2011;3;55;
01;Andalucía;18;Granada;Protegida Segunda Mano;2017;3;50;
01;Andalucía;18;Granada;Protegida Segunda Mano;2014;3;58;
01;Andalucía;18;Granada;Protegida Segunda Mano;2018;3;66;
01;Andalucía;18;Granada;Protegida Segunda Mano;2008;3;48;
01;Andalucía;18;Granada;Protegida Segunda Mano;2007;3;78;
01;Andalucía;18;Granada;Protegida Segunda Mano;2012;3;50;
01;Andalucía;18;Granada;Protegida Segunda Mano;2019;3;56;
01;Andalucía;18;Granada;Protegida Segunda Mano;2004;3;30;
01;Andalucía;18;Granada;Protegida Segunda Mano;2013;3;22;
01;Andalucía;18;Granada;Protegida Segunda Mano;2006;3;21;
01;Andalucía;18;Granada;Protegida Segunda Mano;2005;3;15;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2009;1;307;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2021;1;332;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2016;1;268;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2007;1;665;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2013;1;147;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2015;1;197;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2025;1;298;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2014;1;164;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2008;1;484;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2019;1;392;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2004;1;351;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2010;1;254;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2006;1;255;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2020;1;303;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2017;1;342;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2012;1;202;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2005;1;282;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2023;1;319;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2022;1;394;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2011;1;251;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2018;1;362;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2024;1;263;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2017;2;346;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2016;2;342;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2019;2;362;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2015;2;247;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2005;2;380;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2007;2;580;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2018;2;428;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2012;2;172;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2014;2;173;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2023;2;262;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2013;2;180;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2006;2;397;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2011;2;302;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2022;2;344;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2010;2;334;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2024;2;373;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2004;2;461;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2008;2;438;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2025;2;276;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2021;2;387;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2020;2;207;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2009;2;238;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2010;4;419;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2007;4;513;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2022;4;321;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2025;4;456;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2008;4;414;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2024;4;330;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2006;4;485;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2012;4;260;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2017;4;318;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2013;4;184;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2023;4;260;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2018;4;403;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2021;4;374;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2016;4;271;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2004;4;427;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2011;4;250;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2009;4;275;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2014;4;222;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2005;4;483;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2015;4;202;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2020;4;630;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2019;4;376;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2024;3;297;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2025;3;269;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2020;3;322;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2023;3;225;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2016;3;300;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2015;3;203;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2009;3;221;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2006;3;280;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2010;3;220;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2022;3;347;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2013;3;129;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2021;3;286;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2011;3;172;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2017;3;285;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2014;3;156;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2018;3;299;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2004;3;302;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2008;3;290;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2007;3;396;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2005;3;324;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2012;3;138;
01;Andalucía;41;Sevilla;Protegida Segunda Mano;2019;3;301;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2024;1;104;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2025;1;100;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2020;1;120;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2023;1;137;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2016;1;132;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2015;1;87;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2009;1;61;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2006;1;84;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2010;1;73;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2022;1;168;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2013;1;72;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2021;1;145;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2011;1;66;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2017;1;133;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2014;1;71;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2018;1;165;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2004;1;83;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2008;1;39;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2007;1;154;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2005;1;54;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2012;1;72;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2019;1;172;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2024;3;98;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2025;3;89;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2020;3;91;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2023;3;96;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2016;3;119;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2015;3;118;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2009;3;65;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2006;3;141;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2010;3;55;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2022;3;170;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2013;3;69;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2021;3;146;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2011;3;55;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2017;3;127;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2014;3;106;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2018;3;168;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2004;3;37;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2008;3;79;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2007;3;86;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2005;3;42;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2012;3;68;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2019;3;129;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2024;4;120;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2025;4;121;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2020;4;102;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2023;4;122;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2016;4;154;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2015;4;142;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2009;4;60;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2006;4;146;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2010;4;102;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2022;4;192;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2013;4;82;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2021;4;135;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2011;4;79;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2017;4;173;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2014;4;108;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2018;4;162;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2004;4;96;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2008;4;59;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2007;4;80;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2005;4;60;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2012;4;108;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2019;4;173;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2024;2;136;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2025;2;102;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2020;2;55;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2023;2;132;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2016;2;147;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2015;2;93;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2009;2;55;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2006;2;110;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2010;2;97;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2022;2;198;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2013;2;87;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2021;2;158;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2011;2;72;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2017;2;127;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2014;2;72;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2018;2;195;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2004;2;77;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2008;2;114;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2007;2;149;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2005;2;64;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2012;2;72;
01;Andalucía;29;Málaga;Protegida Segunda Mano;2019;2;170;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2024;3;101;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2025;3;75;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2020;3;67;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2023;3;88;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2016;3;55;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2015;3;61;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2009;3;61;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2006;3;122;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2010;3;59;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2022;3;64;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2013;3;54;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2021;3;70;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2011;3;60;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2017;3;81;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2014;3;52;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2018;3;62;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2008;3;104;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2007;3;132;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2005;3;47;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2012;3;73;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2019;3;79;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2004;3;15;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2024;4;105;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2025;4;75;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2020;4;80;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2023;4;101;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2016;4;58;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2015;4;62;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2009;4;96;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2006;4;77;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2010;4;143;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2022;4;81;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2013;4;57;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2021;4;85;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2011;4;110;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2017;4;89;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2014;4;52;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2018;4;109;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2008;4;125;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2007;4;76;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2005;4;42;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2012;4;109;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2019;4;90;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2004;4;41;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2024;2;119;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2025;2;115;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2020;2;44;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2023;2;110;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2016;2;103;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2015;2;64;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2009;2;49;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2006;2;108;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2010;2;52;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2022;2;90;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2013;2;33;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2021;2;58;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2011;2;104;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2017;2;75;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2014;2;65;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2018;2;151;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2008;2;144;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2007;2;179;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2005;2;29;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2012;2;95;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2019;2;94;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2004;2;34;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2024;1;77;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2025;1;91;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2020;1;78;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2023;1;89;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2016;1;62;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2015;1;52;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2009;1;67;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2006;1;52;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2010;1;41;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2022;1;58;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2013;1;56;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2021;1;63;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2011;1;77;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2017;1;86;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2014;1;56;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2018;1;102;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2008;1;147;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2007;1;210;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2005;1;33;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2012;1;111;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2019;1;75;
01;Andalucía;21;Huelva;Protegida Segunda Mano;2004;1;27;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2012;3;21;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2021;3;56;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2020;3;42;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2007;3;41;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2019;3;35;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2013;3;13;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2005;3;13;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2015;3;31;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2009;3;23;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2004;3;34;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2025;3;39;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2017;3;39;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2014;3;39;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2022;3;46;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2018;3;46;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2023;3;27;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2010;3;25;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2024;3;25;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2016;3;18;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2006;3;12;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2011;3;21;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2008;3;21;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2012;4;47;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2005;4;12;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2010;4;37;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2007;4;42;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2022;4;45;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2025;4;43;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2008;4;33;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2024;4;48;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2006;4;37;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2017;4;45;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2013;4;27;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2023;4;37;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2018;4;60;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2021;4;69;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2016;4;47;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2004;4;51;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2011;4;30;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2009;4;26;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2014;4;42;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2015;4;28;
07;Castilla y León;47;Valladolid;Protegida Segunda Mano;2020;4;48;
