Region,City,Year,Quarter,Total
Castilla y León,Palencia,2022,3,913.0
Castilla y León,Salamanca,2022,3,1193.7
Castilla y León,Segovia,2022,3,1022.4
Castilla y León,Soria,2022,3,887.2
Castilla y León,Valladolid,2022,3,1246.2
Castilla y León,Zamora,2022,3,785.6
Castilla - La Mancha,Total,2022,3,908.2
Castilla - La Mancha,Albacete,2022,3,923.0
Castilla - La Mancha,Ciudad Real,2022,3,714.6
Castilla - La Mancha,Cuenca,2022,3,789.6
Castilla - La Mancha,Guadalajara,2022,3,1227.9
Castilla - La Mancha,Toledo,2022,3,877.8
Cataluña,Total,2022,3,2120.9
Cataluña,Barcelona,2022,3,2498.7
Cataluña,Girona,2022,3,1660.0
Cataluña,Lleida,2022,3,1024.5
Cataluña,Tarragona,2022,3,1337.1
Comunitat Valenciana,Total,2022,3,1304.4
Comunitat Valenciana,Alicante/Alacant,2022,3,1401.9
Comunitat Valenciana,Castellón/Castelló,2022,3,1062.8
Comunitat Valenciana,Valencia/València,2022,3,1282.6
Extremadura,Total,2022,3,864.6999999999999
Extremadura,Badajoz,2022,3,889.7
Extremadura,Cáceres,2022,3,827.9
Galicia,Total,2022,3,1259.6
Galicia,A Coruña,2022,3,1305.6
Galicia,Lugo,2022,3,892.6
Galicia,Ourense,2022,3,929.0
Galicia,Pontevedra,2022,3,1353.4
Comunidad de Madrid,Madrid,2022,3,2863.7
Región de Murcia,Murcia,2022,3,1023.1
Comunidad Foral de Navarra,Navarra,2022,3,1489.8
País Vasco,Total,2022,3,2516.6
País Vasco,Araba/Álava,2022,3,2032.1
País Vasco,Gipuzkoa,2022,3,2830.8
País Vasco,Bizkaia,2022,3,2467.5
La Rioja,La Rioja,2022,3,1107.4
Ceuta,Ceuta,2022,3,1833.7
Melilla,Melilla,2022,3,1747.6
Andalucía,Total,2022,4,1424.4
Andalucía,Almería,2022,4,1140.2
Andalucía,Cádiz,2022,4,1458.5
Andalucía,Córdoba,2022,4,1107.8
Andalucía,Granada,2022,4,1221.9
Andalucía,Huelva,2022,4,1197.9
Andalucía,Jaén,2022,4,787.2
Andalucía,Málaga,2022,4,2062.2
Andalucía,Sevilla,2022,4,1417.5
Aragón,Total,2022,4,1278.8
Aragón,Huesca,2022,4,1180.1
Aragón,Teruel,2022,4,754.5
Aragón,Zaragoza,2022,4,1398.3
Principado de Asturias,Asturias,2022,4,1295.9
Illes Balears,Illes Balears,2022,4,2683.2
Canarias,Total,2022,4,1614.5
Canarias,Las Palmas,2022,4,1680.5
Canarias,Santa Cruz de Tenerife,2022,4,1549.5
Cantabria,Cantabria,2022,4,1507.2
Castilla y León,Total,2022,4,1047.6
Castilla y León,Ávila,2022,4,875.3
Castilla y León,Burgos,2022,4,1156.3
Castilla y León,León,2022,4,868.9
Castilla y León,Palencia,2022,4,925.0
Castilla y León,Salamanca,2022,4,1171.5
Castilla y León,Segovia,2022,4,1054.9
Castilla y León,Soria,2022,4,903.9
Castilla y León,Valladolid,2022,4,1286.9
Castilla y León,Zamora,2022,4,791.8
Castilla - La Mancha,Total,2022,4,914.3
Castilla - La Mancha,Albacete,2022,4,928.8
Castilla - La Mancha,Ciudad Real,2022,4,725.0
Castilla - La Mancha,Cuenca,2022,4,765.0
Castilla - La Mancha,Guadalajara,2022,4,1237.2
Castilla - La Mancha,Toledo,2022,4,889.9
Cataluña,Total,2022,4,2136.6000000000004
Cataluña,Barcelona,2022,4,2516.0
Cataluña,Girona,2022,4,1662.0
Cataluña,Lleida,2022,4,1049.4
Cataluña,Tarragona,2022,4,1354.8
Comunitat Valenciana,Total,2022,4,1308.3
Comunitat Valenciana,Alicante/Alacant,2022,4,1390.2
Comunitat Valenciana,Castellón/Castelló,2022,4,1065.5
Comunitat Valenciana,Valencia/València,2022,4,1301.8
Extremadura,Total,2022,4,860.5
Extremadura,Badajoz,2022,4,876.6
Extremadura,Cáceres,2022,4,837.4
Galicia,Total,2022,4,1248.6
Galicia,A Coruña,2022,4,1300.0
Galicia,Lugo,2022,4,873.1
Galicia,Ourense,2022,4,928.9
Galicia,Pontevedra,2022,4,1337.0
Comunidad de Madrid,Madrid,2022,4,2874.8
Región de Murcia,Murcia,2022,4,1017.8
Comunidad Foral de Navarra,Navarra,2022,4,1534.1
País Vasco,Total,2022,4,2508.5
País Vasco,Araba/Álava,2022,4,2021.3
País Vasco,Gipuzkoa,2022,4,2865.6
País Vasco,Bizkaia,2022,4,2437.4
La Rioja,La Rioja,2022,4,1116.9
Ceuta,Ceuta,2022,4,1838.2
Melilla,Melilla,2022,4,1803.6
Andalucía,Total,2023,1,1459.6999999999998
Andalucía,Almería,2023,1,1149.9
Andalucía,Cádiz,2023,1,1500.7
Andalucía,Córdoba,2023,1,1103.6
Andalucía,Granada,2023,1,1217.7
Andalucía,Huelva,2023,1,1196.3
Andalucía,Jaén,2023,1,792.5
Andalucía,Málaga,2023,1,2140.9
Andalucía,Sevilla,2023,1,1466.8
Aragón,Total,2023,1,1262.0
Aragón,Huesca,2023,1,1150.8
Aragón,Teruel,2023,1,750.3
Aragón,Zaragoza,2023,1,1381.5
Principado de Asturias,Asturias,2023,1,1331.2
Illes Balears,Illes Balears,2023,1,2790.3
Canarias,Total,2023,1,1666.4
Canarias,Las Palmas,2023,1,1737.3
Canarias,Santa Cruz de Tenerife,2023,1,1595.4
Cantabria,Cantabria,2023,1,1499.1
Castilla y León,Total,2023,1,1051.0
Castilla y León,Ávila,2023,1,865.3
Castilla y León,Burgos,2023,1,1136.7
Castilla y León,León,2023,1,866.5
Castilla y León,Palencia,2023,1,949.1
Castilla y León,Salamanca,2023,1,1210.0
Castilla y León,Segovia,2023,1,1096.7
Castilla y León,Soria,2023,1,915.7
Castilla y León,Valladolid,2023,1,1271.1
Castilla y León,Zamora,2023,1,802.0
Castilla - La Mancha,Total,2023,1,922.8
Castilla - La Mancha,Albacete,2023,1,944.1
Castilla - La Mancha,Ciudad Real,2023,1,718.0
Castilla - La Mancha,Cuenca,2023,1,742.5
Castilla - La Mancha,Guadalajara,2023,1,1251.3
Castilla - La Mancha,Toledo,2023,1,916.0
Cataluña,Total,2023,1,2178.9
Cataluña,Barcelona,2023,1,2560.9
Cataluña,Girona,2023,1,1718.0
Cataluña,Lleida,2023,1,1071.3
Cataluña,Tarragona,2023,1,1375.2
Comunitat Valenciana,Total,2023,1,1355.6
Comunitat Valenciana,Alicante/Alacant,2023,1,1442.5
Comunitat Valenciana,Castellón/Castelló,2023,1,1095.9
Comunitat Valenciana,Valencia/València,2023,1,1347.1
Extremadura,Total,2023,1,876.9
Extremadura,Badajoz,2023,1,897.4
Extremadura,Cáceres,2023,1,848.3
Galicia,Total,2023,1,1278.1
Galicia,A Coruña,2023,1,1327.0
Galicia,Lugo,2023,1,906.8
Galicia,Ourense,2023,1,958.2
Galicia,Pontevedra,2023,1,1369.2
Comunidad de Madrid,Madrid,2023,1,2966.1
Región de Murcia,Murcia,2023,1,1040.6
Comunidad Foral de Navarra,Navarra,2023,1,1541.6
País Vasco,Total,2023,1,2533.6
País Vasco,Araba/Álava,2023,1,2062.2
País Vasco,Gipuzkoa,2023,1,2931.6
País Vasco,Bizkaia,2023,1,2437.1
La Rioja,La Rioja,2023,1,1141.8
Ceuta,Ceuta,2023,1,1809.4
Melilla,Melilla,2023,1,1782.4
Andalucía,Total,2023,2,1469.9
Andalucía,Almería,2023,2,1169.3
Andalucía,Cádiz,2023,2,1499.6
Andalucía,Córdoba,2023,2,1098.9
Andalucía,Granada,2023,2,1237.0
Andalucía,Huelva,2023,2,1195.1
Andalucía,Jaén,2023,2,798.0
Andalucía,Málaga,2023,2,2173.6
Andalucía,Sevilla,2023,2,1460.0
Aragón,Total,2023,2,1275.0
Aragón,Huesca,2023,2,1179.3
Aragón,Teruel,2023,2,779.5
Aragón,Zaragoza,2023,2,1388.3
Principado de Asturias,Asturias,2023,2,1357.0
Illes Balears,Illes Balears,2023,2,2854.7
Canarias,Total,2023,2,1695.1
Canarias,Las Palmas,2023,2,1751.6
Canarias,Santa Cruz de Tenerife,2023,2,1637.7
Cantabria,Cantabria,2023,2,1544.1
Castilla y León,Total,2023,2,1050.6999999999998
Castilla y León,Ávila,2023,2,857.0
Castilla y León,Burgos,2023,2,1144.4
Castilla y León,León,2023,2,881.3
Castilla y León,Palencia,2023,2,944.2
Castilla y León,Salamanca,2023,2,1183.7
Castilla y León,Segovia,2023,2,1086.3
Castilla y León,Soria,2023,2,927.3
Castilla y León,Valladolid,2023,2,1274.5
Castilla y León,Zamora,2023,2,809.5
Castilla - La Mancha,Total,2023,2,933.5
Castilla - La Mancha,Albacete,2023,2,945.1
Castilla - La Mancha,Ciudad Real,2023,2,703.2
Castilla - La Mancha,Cuenca,2023,2,768.7
Castilla - La Mancha,Guadalajara,2023,2,1273.2
Castilla - La Mancha,Toledo,2023,2,939.5
Cataluña,Total,2023,2,2163.5
Cataluña,Barcelona,2023,2,2535.7
Cataluña,Girona,2023,2,1744.2
Cataluña,Lleida,2023,2,1047.6
Cataluña,Tarragona,2023,2,1369.8
Comunitat Valenciana,Total,2023,2,1361.9
Comunitat Valenciana,Alicante/Alacant,2023,2,1450.5
Comunitat Valenciana,Castellón/Castelló,2023,2,1090.6
Comunitat Valenciana,Valencia/València,2023,2,1354.8
Extremadura,Total,2023,2,873.0
Extremadura,Badajoz,2023,2,891.1
Extremadura,Cáceres,2023,2,847.9
Galicia,Total,2023,2,1284.4
Galicia,A Coruña,2023,2,1336.6
Galicia,Lugo,2023,2,920.1
Galicia,Ourense,2023,2,959.4
Galicia,Pontevedra,2023,2,1372.1
Comunidad de Madrid,Madrid,2023,2,2963.8
Región de Murcia,Murcia,2023,2,1022.6
Comunidad Foral de Navarra,Navarra,2023,2,1563.5
País Vasco,Total,2023,2,2539.8
País Vasco,Araba/Álava,2023,2,2066.6
País Vasco,Gipuzkoa,2023,2,2857.4
País Vasco,Bizkaia,2023,2,2487.8
La Rioja,La Rioja,2023,2,1159.6
Ceuta,Ceuta,2023,2,1849.8
Melilla,Melilla,2023,2,1798.9
Andalucía,Total,2023,3,1495.3
Andalucía,Almería,2023,3,1186.8
Andalucía,Cádiz,2023,3,1550.2
Andalucía,Córdoba,2023,3,1085.1
Andalucía,Granada,2023,3,1246.7
Andalucía,Huelva,2023,3,1196.5
Andalucía,Jaén,2023,3,791.5
Andalucía,Málaga,2023,3,2221.6
Andalucía,Sevilla,2023,3,1486.3
Aragón,Total,2023,3,1310.3
Aragón,Huesca,2023,3,1160.9
Aragón,Teruel,2023,3,775.9
Aragón,Zaragoza,2023,3,1442.2
Principado de Asturias,Asturias,2023,3,1359.3
Illes Balears,Illes Balears,2023,3,2908.6
Canarias,Total,2023,3,1730.8
Canarias,Las Palmas,2023,3,1785.1
Canarias,Santa Cruz de Tenerife,2023,3,1675.1
Cantabria,Cantabria,2023,3,1560.7
Castilla y León,Total,2023,3,1048.1999999999998
Castilla y León,Ávila,2023,3,885.8
Castilla y León,Burgos,2023,3,1129.4
Castilla y León,León,2023,3,866.5
Castilla y León,Palencia,2023,3,958.4
Castilla y León,Salamanca,2023,3,1170.9
Castilla y León,Segovia,2023,3,1096.1
Castilla y León,Soria,2023,3,890.8
Castilla y León,Valladolid,2023,3,1278.1
Castilla y León,Zamora,2023,3,823.0
Castilla - La Mancha,Total,2023,3,941.9
Castilla - La Mancha,Albacete,2023,3,978.8
Castilla - La Mancha,Ciudad Real,2023,3,715.7
Castilla - La Mancha,Cuenca,2023,3,777.4
Castilla - La Mancha,Guadalajara,2023,3,1283.6
Castilla - La Mancha,Toledo,2023,3,932.1
Cataluña,Total,2023,3,2189.4
Cataluña,Barcelona,2023,3,2565.2
Cataluña,Girona,2023,3,1753.8
Cataluña,Lleida,2023,3,1063.1
Cataluña,Tarragona,2023,3,1395.8
Comunitat Valenciana,Total,2023,3,1389.8
Comunitat Valenciana,Alicante/Alacant,2023,3,1489.4
Comunitat Valenciana,Castellón/Castelló,2023,3,1127.6
Comunitat Valenciana,Valencia/València,2023,3,1369.5
Extremadura,Total,2023,3,864.7
Extremadura,Badajoz,2023,3,896.0
Extremadura,Cáceres,2023,3,820.7
Galicia,Total,2023,3,1295.2
Galicia,A Coruña,2023,3,1340.5
Galicia,Lugo,2023,3,953.6
Galicia,Ourense,2023,3,935.7
Galicia,Pontevedra,2023,3,1396.6
Comunidad de Madrid,Madrid,2023,3,2990.4
Región de Murcia,Murcia,2023,3,1047.3
Comunidad Foral de Navarra,Navarra,2023,3,1550.3
País Vasco,Total,2023,3,2519.3
País Vasco,Araba/Álava,2023,3,2084.4
País Vasco,Gipuzkoa,2023,3,2842.1
País Vasco,Bizkaia,2023,3,2455.0
La Rioja,La Rioja,2023,3,1190.1
Ceuta,Ceuta,2023,3,1849.7
Melilla,Melilla,2023,3,1873.8
Andalucía,Total,2023,4,1521.7
Andalucía,Almería,2023,4,1198.1
Andalucía,Cádiz,2023,4,1551.9
Andalucía,Córdoba,2023,4,1109.6
Andalucía,Granada,2023,4,1274.7
Andalucía,Huelva,2023,4,1234.6
Andalucía,Jaén,2023,4,783.5
Andalucía,Málaga,2023,4,2262.2
Andalucía,Sevilla,2023,4,1526.7
Aragón,Total,2023,4,1322.8
Aragón,Huesca,2023,4,1200.1
Aragón,Teruel,2023,4,806.3
Aragón,Zaragoza,2023,4,1445.8
Principado de Asturias,Asturias,2023,4,1342.9
Illes Balears,Illes Balears,2023,4,2944.8
Canarias,Total,2023,4,1739.0
Canarias,Las Palmas,2023,4,1782.1
Canarias,Santa Cruz de Tenerife,2023,4,1694.4
Cantabria,Cantabria,2023,4,1570.0
Castilla y León,Total,2023,4,1067.6
Castilla y León,Ávila,2023,4,881.7
Castilla y León,Burgos,2023,4,1164.2
Castilla y León,León,2023,4,884.7
Castilla y León,Palencia,2023,4,927.8
Castilla y León,Salamanca,2023,4,1214.8
Castilla y León,Segovia,2023,4,1137.8
Castilla y León,Soria,2023,4,924.1
Castilla y León,Valladolid,2023,4,1303.7
Castilla y León,Zamora,2023,4,800.8
Castilla - La Mancha,Total,2023,4,936.8
Castilla - La Mancha,Albacete,2023,4,978.4
Castilla - La Mancha,Ciudad Real,2023,4,708.4
Castilla - La Mancha,Cuenca,2023,4,774.9
Castilla - La Mancha,Guadalajara,2023,4,1276.7
Castilla - La Mancha,Toledo,2023,4,927.7
Cataluña,Total,2023,4,2225.2
Cataluña,Barcelona,2023,4,2604.5
Cataluña,Girona,2023,4,1768.2
Cataluña,Lleida,2023,4,1091.3
Cataluña,Tarragona,2023,4,1437.8
Comunitat Valenciana,Total,2023,4,1425.2
Comunitat Valenciana,Alicante/Alacant,2023,4,1518.8
Comunitat Valenciana,Castellón/Castelló,2023,4,1128.0
Comunitat Valenciana,Valencia/València,2023,4,1420.7
Extremadura,Total,2023,4,880.4
Extremadura,Badajoz,2023,4,905.0
Extremadura,Cáceres,2023,4,846.2
Galicia,Total,2023,4,1304.4
Galicia,A Coruña,2023,4,1353.1
Galicia,Lugo,2023,4,940.6
Galicia,Ourense,2023,4,926.1
Galicia,Pontevedra,2023,4,1415.8
Comunidad de Madrid,Madrid,2023,4,3067.8
Región de Murcia,Murcia,2023,4,1087.7
Comunidad Foral de Navarra,Navarra,2023,4,1584.9
País Vasco,Total,2023,4,2555.4
País Vasco,Araba/Álava,2023,4,2097.3
País Vasco,Gipuzkoa,2023,4,2894.1
País Vasco,Bizkaia,2023,4,2488.6
La Rioja,La Rioja,2023,4,1173.3
Ceuta,Ceuta,2023,4,1809.8
Melilla,Melilla,2023,4,1831.4
Andalucía,Total,2024,1,1549.5
Andalucía,Almería,2024,1,1208.3
Andalucía,Cádiz,2024,1,1589.2
Andalucía,Córdoba,2024,1,1114.6
Andalucía,Granada,2024,1,1278.7
Andalucía,Huelva,2024,1,1268.4
Andalucía,Jaén,2024,1,791.8
Andalucía,Málaga,2024,1,2314.8
Andalucía,Sevilla,2024,1,1542.0
Aragón,Total,2024,1,1333.9
Aragón,Huesca,2024,1,1190.3
Aragón,Teruel,2024,1,827.3
Aragón,Zaragoza,2024,1,1456.6
Principado de Asturias,Asturias,2024,1,1357.5
Illes Balears,Illes Balears,2024,1,3020.3
Canarias,Total,2024,1,1786.5
Canarias,Las Palmas,2024,1,1827.6
Canarias,Santa Cruz de Tenerife,2024,1,1744.0
Cantabria,Cantabria,2024,1,1609.6
Castilla y León,Total,2024,1,1074.8
Castilla y León,Ávila,2024,1,899.6
Castilla y León,Burgos,2024,1,1188.0
Castilla y León,León,2024,1,900.1
Castilla y León,Palencia,2024,1,938.8
Castilla y León,Salamanca,2024,1,1199.4
Castilla y León,Segovia,2024,1,1135.8
Castilla y León,Soria,2024,1,917.7
Castilla y León,Valladolid,2024,1,1306.0
Castilla y León,Zamora,2024,1,811.2
Castilla - La Mancha,Total,2024,1,952.5
Castilla - La Mancha,Albacete,2024,1,999.6
Castilla - La Mancha,Ciudad Real,2024,1,720.6
Castilla - La Mancha,Cuenca,2024,1,772.8
Castilla - La Mancha,Guadalajara,2024,1,1307.1
Castilla - La Mancha,Toledo,2024,1,943.9
Cataluña,Total,2024,1,2256.0
Cataluña,Barcelona,2024,1,2633.0
Cataluña,Girona,2024,1,1793.0
Cataluña,Lleida,2024,1,1110.1
Cataluña,Tarragona,2024,1,1465.7
Comunitat Valenciana,Total,2024,1,1450.4
Comunitat Valenciana,Alicante/Alacant,2024,1,1546.5
Comunitat Valenciana,Castellón/Castelló,2024,1,1147.6
Comunitat Valenciana,Valencia/València,2024,1,1443.1
Extremadura,Total,2024,1,884.6
Extremadura,Badajoz,2024,1,916.9
Extremadura,Cáceres,2024,1,838.9
Galicia,Total,2024,1,1330.5
Galicia,A Coruña,2024,1,1379.6
Galicia,Lugo,2024,1,962.9
Galicia,Ourense,2024,1,934.3
Galicia,Pontevedra,2024,1,1450.0
Comunidad de Madrid,Madrid,2024,1,3102.8
Región de Murcia,Murcia,2024,1,1094.0
Comunidad Foral de Navarra,Navarra,2024,1,1623.5
País Vasco,Total,2024,1,2564.6
País Vasco,Araba/Álava,2024,1,2083.5
País Vasco,Gipuzkoa,2024,1,2932.1
País Vasco,Bizkaia,2024,1,2486.9
La Rioja,La Rioja,2024,1,1208.1
Ceuta,Ceuta,2024,1,1887.8
Melilla,Melilla,2024,1,1901.8
Andalucía,Total,2024,2,1581.6
Andalucía,Almería,2024,2,1232.7
Andalucía,Cádiz,2024,2,1611.0
Andalucía,Córdoba,2024,2,1136.2
Andalucía,Granada,2024,2,1315.3
Andalucía,Huelva,2024,2,1263.3
Andalucía,Jaén,2024,2,808.4
Andalucía,Málaga,2024,2,2386.7
Andalucía,Sevilla,2024,2,1558.4
Aragón,Total,2024,2,1381.6
Aragón,Huesca,2024,2,1234.0
Aragón,Teruel,2024,2,851.4
Aragón,Zaragoza,2024,2,1508.2
Principado de Asturias,Asturias,2024,2,1394.8
Illes Balears,Illes Balears,2024,2,3097.1
Canarias,Total,2024,2,1809.5
Canarias,Las Palmas,2024,2,1830.8
Canarias,Santa Cruz de Tenerife,2024,2,1786.5
Cantabria,Cantabria,2024,2,1623.0
Castilla y León,Total,2024,2,1077.3
Castilla y León,Ávila,2024,2,927.6
Castilla y León,Burgos,2024,2,1198.9
Castilla y León,León,2024,2,876.3
Castilla y León,Palencia,2024,2,953.2
Castilla y León,Salamanca,2024,2,1196.2
Castilla y León,Segovia,2024,2,1136.7
Castilla y León,Soria,2024,2,950.3
Castilla y León,Valladolid,2024,2,1307.3
Castilla y León,Zamora,2024,2,838.5
Castilla - La Mancha,Total,2024,2,961.5
Castilla - La Mancha,Albacete,2024,2,1002.3
Castilla - La Mancha,Ciudad Real,2024,2,720.7
Castilla - La Mancha,Cuenca,2024,2,767.6
Castilla - La Mancha,Guadalajara,2024,2,1338.7
Castilla - La Mancha,Toledo,2024,2,957.1
Cataluña,Total,2024,2,2277.6
Cataluña,Barcelona,2024,2,2657.3
Cataluña,Girona,2024,2,1824.6
Cataluña,Lleida,2024,2,1119.4
Cataluña,Tarragona,2024,2,1466.1
Comunitat Valenciana,Total,2024,2,1464.5
Comunitat Valenciana,Alicante/Alacant,2024,2,1546.7
Comunitat Valenciana,Castellón/Castelló,2024,2,1146.1
Comunitat Valenciana,Valencia/València,2024,2,1474.6
Extremadura,Total,2024,2,894.6999999999999
Extremadura,Badajoz,2024,2,920.4
Extremadura,Cáceres,2024,2,859.1
Galicia,Total,2024,2,1336.8
Galicia,A Coruña,2024,2,1391.4
Galicia,Lugo,2024,2,948.2
Galicia,Ourense,2024,2,942.2
Galicia,Pontevedra,2024,2,1456.7
Comunidad de Madrid,Madrid,2024,2,3185.2
Región de Murcia,Murcia,2024,2,1090.0
Comunidad Foral de Navarra,Navarra,2024,2,1657.5
País Vasco,Total,2024,2,2611.3
País Vasco,Araba/Álava,2024,2,2097.5
País Vasco,Gipuzkoa,2024,2,2981.6
País Vasco,Bizkaia,2024,2,2539.9
La Rioja,La Rioja,2024,2,1186.3
Ceuta,Ceuta,2024,2,1943.7
Melilla,Melilla,2024,2,1903.9
Andalucía,Total,2024,3,1589.2
Andalucía,Almería,2024,3,1233.1
Andalucía,Cádiz,2024,3,1644.5
Andalucía,Córdoba,2024,3,1118.1
Andalucía,Granada,2024,3,1337.6
Andalucía,Huelva,2024,3,1254.2
Andalucía,Jaén,2024,3,797.2
Andalucía,Málaga,2024,3,2424.9
Andalucía,Sevilla,2024,3,1528.8
Aragón,Total,2024,3,1396.6
Aragón,Huesca,2024,3,1224.4
Aragón,Teruel,2024,3,849.5
Aragón,Zaragoza,2024,3,1531.2
Principado de Asturias,Asturias,2024,3,1430.7
Illes Balears,Illes Balears,2024,3,3195.9
Canarias,Total,2024,3,1834.5
Canarias,Las Palmas,2024,3,1854.3
Canarias,Santa Cruz de Tenerife,2024,3,1813.3
Cantabria,Cantabria,2024,3,1676.4
Castilla y León,Total,2024,3,1091.9
Castilla y León,Ávila,2024,3,958.2
Castilla y León,Burgos,2024,3,1172.9
Castilla y León,León,2024,3,904.3
Castilla y León,Palencia,2024,3,923.7
Castilla y León,Salamanca,2024,3,1235.4
Castilla y León,Segovia,2024,3,1171.8
Castilla y León,Soria,2024,3,958.3
Castilla y León,Valladolid,2024,3,1338.8
Castilla y León,Zamora,2024,3,810.9
Castilla - La Mancha,Total,2024,3,972.2
Castilla - La Mancha,Albacete,2024,3,998.8
Castilla - La Mancha,Ciudad Real,2024,3,708.9
Castilla - La Mancha,Cuenca,2024,3,794.5
Castilla - La Mancha,Guadalajara,2024,3,1366.0
Castilla - La Mancha,Toledo,2024,3,976.6
Cataluña,Total,2024,3,2293.8
Cataluña,Barcelona,2024,3,2679.9
Cataluña,Girona,2024,3,1820.6
Cataluña,Lleida,2024,3,1099.1
Cataluña,Tarragona,2024,3,1480.7
Comunitat Valenciana,Total,2024,3,1505.1
Comunitat Valenciana,Alicante/Alacant,2024,3,1594.3
Comunitat Valenciana,Castellón/Castelló,2024,3,1181.3
Comunitat Valenciana,Valencia/València,2024,3,1510.1
Extremadura,Total,2024,3,896.8000000000001
Extremadura,Badajoz,2024,3,920.1
Extremadura,Cáceres,2024,3,864.7
Galicia,Total,2024,3,1378.6
Galicia,A Coruña,2024,3,1437.9
Galicia,Lugo,2024,3,979.4
Galicia,Ourense,2024,3,970.5
Galicia,Pontevedra,2024,3,1499.2
Comunidad de Madrid,Madrid,2024,3,3260.1
Región de Murcia,Murcia,2024,3,1087.2
Comunidad Foral de Navarra,Navarra,2024,3,1601.3
País Vasco,Total,2024,3,2570.6000000000004
País Vasco,Araba/Álava,2024,3,2125.2
País Vasco,Gipuzkoa,2024,3,2903.6
País Vasco,Bizkaia,2024,3,2502.0
La Rioja,La Rioja,2024,3,1200.1
Ceuta,Ceuta,2024,3,1951.1
Melilla,Melilla,2024,3,1850.7
Andalucía,Total,2024,4,1637.0
Andalucía,Almería,2024,4,1265.1
Andalucía,Cádiz,2024,4,1679.9
Andalucía,Córdoba,2024,4,1129.1
Andalucía,Granada,2024,4,1383.2
Andalucía,Huelva,2024,4,1297.6
Andalucía,Jaén,2024,4,809.3
Andalucía,Málaga,2024,4,2507.2
Andalucía,Sevilla,2024,4,1582.1
Aragón,Total,2024,4,1440.7
Aragón,Huesca,2024,4,1265.4
Aragón,Teruel,2024,4,879.1
Aragón,Zaragoza,2024,4,1578.3
Principado de Asturias,Asturias,2024,4,1468.0
Illes Balears,Illes Balears,2024,4,3303.4
Canarias,Total,2024,4,1888.1
Canarias,Las Palmas,2024,4,1904.3
Canarias,Santa Cruz de Tenerife,2024,4,1870.6
Cantabria,Cantabria,2024,4,1698.1
Castilla y León,Total,2024,4,1107.0
Castilla y León,Ávila,2024,4,964.1
Castilla y León,Burgos,2024,4,1206.8
Castilla y León,León,2024,4,910.7
Castilla y León,Palencia,2024,4,950.9
Castilla y León,Salamanca,2024,4,1227.8
Castilla y León,Segovia,2024,4,1187.1
Castilla y León,Soria,2024,4,948.7
Castilla y León,Valladolid,2024,4,1368.3
Castilla y León,Zamora,2024,4,833.8
Castilla - La Mancha,Total,2024,4,998.0
Castilla - La Mancha,Albacete,2024,4,1025.0
Castilla - La Mancha,Ciudad Real,2024,4,721.9
Castilla - La Mancha,Cuenca,2024,4,805.4
Castilla - La Mancha,Guadalajara,2024,4,1407.9
Castilla - La Mancha,Toledo,2024,4,1007.4
Cataluña,Total,2024,4,2360.1000000000004
Cataluña,Barcelona,2024,4,2755.6
Cataluña,Girona,2024,4,1879.1
Cataluña,Lleida,2024,4,1137.7
Cataluña,Tarragona,2024,4,1523.2
Comunitat Valenciana,Total,2024,4,1550.6
Comunitat Valenciana,Alicante/Alacant,2024,4,1644.3
Comunitat Valenciana,Castellón/Castelló,2024,4,1193.8
Comunitat Valenciana,Valencia/València,2024,4,1560.4
Extremadura,Total,2024,4,900.7
Extremadura,Badajoz,2024,4,923.1
Extremadura,Cáceres,2024,4,869.9
Galicia,Total,2024,4,1383.6
Galicia,A Coruña,2024,4,1440.7
Galicia,Lugo,2024,4,989.1
Galicia,Ourense,2024,4,964.4
Galicia,Pontevedra,2024,4,1509.4
Comunidad de Madrid,Madrid,2024,4,3356.2
Región de Murcia,Murcia,2024,4,1124.7
Comunidad Foral de Navarra,Navarra,2024,4,1649.6
País Vasco,Total,2024,4,2621.3
País Vasco,Araba/Álava,2024,4,2173.2
País Vasco,Gipuzkoa,2024,4,2972.2
País Vasco,Bizkaia,2024,4,2543.4
La Rioja,La Rioja,2024,4,1238.2
Ceuta,Ceuta,2024,4,1971.5
Melilla,Melilla,2024,4,1899.2
Andalucía,Total,2025,1,1688.3000000000002
Andalucía,Almería,2025,1,1297.6
Andalucía,Cádiz,2025,1,1745.0
Andalucía,Córdoba,2025,1,1148.9
Andalucía,Granada,2025,1,1417.0
Andalucía,Huelva,2025,1,1328.1
Andalucía,Jaén,2025,1,820.9
Andalucía,Málaga,2025,1,2598.4
Andalucía,Sevilla,2025,1,1620.2
Aragón,Total,2025,1,1487.8
Aragón,Huesca,2025,1,1280.9
Aragón,Teruel,2025,1,906.7
Aragón,Zaragoza,2025,1,1635.1
Principado de Asturias,Asturias,2025,1,1512.4
Illes Balears,Illes Balears,2025,1,3418.9
Canarias,Total,2025,1,1962.8
Canarias,Las Palmas,2025,1,1971.0
Canarias,Santa Cruz de Tenerife,2025,1,1954.3
Cantabria,Cantabria,2025,1,1769.6
Castilla y León,Total,2025,1,1136.2
Castilla y León,Ávila,2025,1,992.1
Castilla y León,Burgos,2025,1,1264.6
Castilla y León,León,2025,1,932.5
Castilla y León,Palencia,2025,1,972.4
Castilla y León,Salamanca,2025,1,1268.7
Castilla y León,Segovia,2025,1,1236.6
Castilla y León,Soria,2025,1,986.1
Castilla y León,Valladolid,2025,1,1382.4
Castilla y León,Zamora,2025,1,849.4
